PackageName,post,N,A,Ce,Ca,I,D,PkgMod,Package,MII,NC,APIUP,Package ,SLOC ,IC,AC,BCF,PPI,SAVI,CUM,CUL
org.eclipse.team.internal.core.target,0,15,2,9,7,0.5625,1.5625,0.694874282,org.eclipse.team.internal.core.target,0.305555556,0.111111111,0.0125,org.eclipse.team.internal.core.target,1228,0.9,0.93911007,0.9138322,0.5,0,0.556267379,0.489643707
org.eclipse.team.internal.ftp,0,3,0,6,3,0.666666667,0.333333333,0.528595479,org.eclipse.team.internal.ftp,0,0.039215686,0,org.eclipse.team.internal.ftp,154,0.333333333,0.981264637,1,0.333333333,0.2692108,0.599065781,0.698298241
org.eclipse.team.internal.ftp.client,0,15,0.25,10,1,0.909090909,0.159090909,0.797969491,org.eclipse.team.internal.ftp.client,0,0.625,0,org.eclipse.team.internal.ftp.client,1420,0.769230769,0.988290398,1,0.222222222,0.045777778,0.478041763,0.375043405
org.eclipse.team.internal.ftp.target,0,6,0,12,1,0.923076923,0.076923077,0.76429774,org.eclipse.team.internal.ftp.target,,0.636363636,0,org.eclipse.team.internal.ftp.target,853,0.166666667,0.99765808,1,0.65,0.111111111,0.580236981,0.580934661
org.eclipse.team.internal.ftp.ui,0,2,0,22,0,0,1,0.292893219,org.eclipse.team.internal.ftp.ui,,0.5,0,org.eclipse.team.internal.ftp.ui,347,0,1,1,0.272727273,0.315,0.909090909,0.700934579
org.eclipse.team.internal.ui,2,22,0.294117647,32,9,0.780487805,0.074605452,0.889081289,org.eclipse.team.internal.ui,0,0,0,org.eclipse.team.internal.ui,2295,0.315789474,0.960187354,0.979020979,0,0.033032566,0.656889329,0.635531726
org.eclipse.team.internal.ui.actions,0,3,0.5,17,3,0.85,0.35,0.472953723,org.eclipse.team.internal.ui.actions,0,1,0,org.eclipse.team.internal.ui.actions,317,0.995316159,0.992974239,0.914285714,0.625,-0.518478712,0.502525317,0.481739547
org.eclipse.team.internal.ui.sync,0,10,0.666666667,32,5,0.864864865,0.531531532,0.921826404,org.eclipse.team.internal.ui.sync,0.125,0.833333333,0.1875,org.eclipse.team.internal.ui.sync,1939,0.333333333,0.962529274,0.959064327,0.666666667,0.068,0.651304203,0.546295452
org.eclipse.team.internal.ui.target,0,33,0.1,38,2,0.95,0.05,0.528595479,org.eclipse.team.internal.ui.target,0,1,0,org.eclipse.team.internal.ui.target,3594,0.424242424,0.985948478,1,0.5,0,0.57923036,0.567387931
org.eclipse.team.internal.webdav.core,0,8,0,21,1,0.954545455,0.045454545,0.76429774,org.eclipse.team.internal.webdav.core,0,0.333333333,0,org.eclipse.team.internal.webdav.core,810,0.375,0.992974239,1,0.5,0.084375,0.620601242,0.588559678
org.eclipse.team.internal.webdav.ui,0,2,0,20,0,0,1,0.292893219,org.eclipse.team.internal.webdav.ui,,0.5,0,org.eclipse.team.internal.webdav.ui,311,0,1,1,0.3,0.313636364,0.95,0.741758242
org.eclipse.team.ui,0,4,1,10,7,0.588235294,0.588235294,0.300145788,org.eclipse.team.ui,0,0,0,org.eclipse.team.ui,100,1,0.981264637,1,0,0.199824766,0.75,0.568181818
org.eclipse.tomcat.internal,3,7,0,9,0,0,1,0.76429774,org.eclipse.tomcat.internal,,0.75,0,org.eclipse.tomcat.internal,681,0.857142857,1,1,0,0.095918367,0.679622759,0.588962846
org.eclipse.ui,3,91,14.16666667,21,121,0.147887324,13.31455399,0.59275771,org.eclipse.ui,0.4604811,0.538461538,0.000531718,org.eclipse.ui,1454,0.714285714,0.695550351,0.833333333,0.666666667,0.007668156,0.463634645,0.493690319
org.eclipse.ui.actions,0,49,0.195121951,35,45,0.4375,0.367378049,0.695295971,org.eclipse.ui.actions,0,,0,org.eclipse.ui.actions,5283,0.755102041,0.725995316,0.997139369,0.5,0,0.531418846,0.436063571
org.eclipse.ui.dialogs,3,44,0.517241379,29,59,0.329545455,0.153213166,0.543092154,org.eclipse.ui.dialogs,0.019417476,,0.008333333,org.eclipse.ui.dialogs,6263,0.684210526,0.597189696,0.987152778,0,0,0.628573172,0.577007193
org.eclipse.ui.editors.text,0,15,0.666666667,26,7,0.787878788,0.454545455,0.621495963,org.eclipse.ui.editors.text,0,1,0.125,org.eclipse.ui.editors.text,1627,0.444444444,0.976580796,0.924119241,0.75,0.045777778,0.516850265,0.541450669
org.eclipse.ui.externaltools.internal.ant,1,1,0,2,1,0.666666667,0.333333333,1,org.eclipse.ui.externaltools.internal.ant,0,0,0,org.eclipse.ui.externaltools.internal.ant,16,1,0.99765808,1,0,0.65,1,1
org.eclipse.ui.externaltools.internal.ant.console,1,1,0,3,0,0,1,1,org.eclipse.ui.externaltools.internal.ant.console,,1,0,org.eclipse.ui.externaltools.internal.ant.console,21,1,1,1,1,0.5,1,1
org.eclipse.ui.externaltools.internal.ant.dtd,1,9,2,6,2,0.75,1.75,0.646446609,org.eclipse.ui.externaltools.internal.ant.dtd,1,0.333333333,0.011904762,org.eclipse.ui.externaltools.internal.ant.dtd,169,1,0.666666667,1,0.4,0.086419753,0.480740698,0.515703
org.eclipse.ui.externaltools.internal.ant.dtd.schema,1,11,0,7,1,0.875,0.125,0.696954237,org.eclipse.ui.externaltools.internal.ant.dtd.schema,0,0.5,0,org.eclipse.ui.externaltools.internal.ant.dtd.schema,1101,0.909090909,0.995316159,1,0.1,0.061983471,0.642963778,0.578176885
org.eclipse.ui.externaltools.internal.ant.dtd.util,1,10,0.666666667,4,1,0.8,0.466666667,0.76429774,org.eclipse.ui.externaltools.internal.ant.dtd.util,0.307692308,0.947368421,0.033333333,org.eclipse.ui.externaltools.internal.ant.dtd.util,540,0.99765808,0.990632319,1,0.476190476,0.066,0.517782025,0.493613682
org.eclipse.ui.externaltools.internal.ant.editor,1,9,0,37,3,0.925,0.075,0.307179677,org.eclipse.ui.externaltools.internal.ant.editor,,1,0,org.eclipse.ui.externaltools.internal.ant.editor,1597,0.555555556,0.992974239,1,0,0.07808642,0.537016594,0.459644902
org.eclipse.ui.externaltools.internal.ant.editor.derived,1,6,0.5,10,1,0.909090909,0.409090909,0.528595479,org.eclipse.ui.externaltools.internal.ant.editor.derived,0,1.333333333,0,org.eclipse.ui.externaltools.internal.ant.editor.derived,615,0.833333333,0.99765808,1,0.111111111,0.117361111,0.698133147,0.642958692
org.eclipse.ui.externaltools.internal.ant.editor.outline,1,12,0.5,22,2,0.916666667,0.416666667,0.685730319,org.eclipse.ui.externaltools.internal.ant.editor.outline,0,0.75,0.0625,org.eclipse.ui.externaltools.internal.ant.editor.outline,1286,0.75,0.985948478,1,0.25,0.056944444,0.477503092,0.429534781
org.eclipse.ui.externaltools.internal.ant.editor.text,1,20,0.176470588,22,3,0.88,0.056470588,0.722057905,org.eclipse.ui.externaltools.internal.ant.editor.text,0,0.666666667,0,org.eclipse.ui.externaltools.internal.ant.editor.text,1100,0.470588235,0.974238876,1,0.666666667,0,0.536926795,0.453250191
org.eclipse.ui.externaltools.internal.ant.editor.tools,1,2,0,9,0,0,1,0.292893219,org.eclipse.ui.externaltools.internal.ant.editor.tools,,1,0,org.eclipse.ui.externaltools.internal.ant.editor.tools,200,1,0.5,1,0,0.347368421,0.541666667,0.538461538
org.eclipse.ui.externaltools.internal.ant.editor.utils,1,3,0,8,1,0.888888889,0.111111111,1,org.eclipse.ui.externaltools.internal.ant.editor.utils,0,0.333333333,0,org.eclipse.ui.externaltools.internal.ant.editor.utils,511,0.333333333,0.99765808,1,0,0.251111111,0.779518791,0.431778304
org.eclipse.ui.externaltools.internal.ant.editor.xml,1,4,0.333333333,8,2,0.8,0.133333333,1,org.eclipse.ui.externaltools.internal.ant.editor.xml,0,0.170212766,0,org.eclipse.ui.externaltools.internal.ant.editor.xml,285,1,0.666666667,1,0.027777778,0.1625,0.44416232,0.461969202
org.eclipse.ui.externaltools.internal.ant.inputhandler,1,1,0,3,0,0,1,1,org.eclipse.ui.externaltools.internal.ant.inputhandler,,1,0,org.eclipse.ui.externaltools.internal.ant.inputhandler,41,0,0,1,0,0,1,1
org.eclipse.ui.externaltools.internal.ant.launchConfigurations,1,20,0,36,3,0.923076923,0.076923077,0.671808363,org.eclipse.ui.externaltools.internal.ant.launchConfigurations,0,0,0,org.eclipse.ui.externaltools.internal.ant.launchConfigurations,1877,0.5,0.985948478,1,0.333333333,0.0345,0.553714277,0.535782658
org.eclipse.ui.externaltools.internal.ant.logger,1,2,0,13,0,0,1,0.292893219,org.eclipse.ui.externaltools.internal.ant.logger,,1,0,org.eclipse.ui.externaltools.internal.ant.logger,335,1,1,1,0,0.25,0.90625,0.684090909
org.eclipse.ui.externaltools.internal.ant.model,1,1,0,10,6,0.625,0.375,0.528595479,org.eclipse.ui.externaltools.internal.ant.model,0,0.130434783,0,org.eclipse.ui.externaltools.internal.ant.model,164,1,0.985948478,1,0.642857143,0.65,1,1
org.eclipse.ui.externaltools.internal.ant.preferences,1,22,0.1,30,3,0.909090909,0.009090909,0.543564535,org.eclipse.ui.externaltools.internal.ant.preferences,0,,0,org.eclipse.ui.externaltools.internal.ant.preferences,3041,0.571428571,0.990632319,1,1,0,0.532290786,0.535281472
org.eclipse.ui.externaltools.internal.ant.view,2,5,0,20,2,0.909090909,0.090909091,1,org.eclipse.ui.externaltools.internal.ant.view,0,0.5,0,org.eclipse.ui.externaltools.internal.ant.view,615,0.8,0.995316159,1,0,0.162,0.518813876,0.439479923
org.eclipse.ui.externaltools.internal.ant.view.actions,2,10,0,31,2,0.939393939,0.060606061,0.604715292,org.eclipse.ui.externaltools.internal.ant.view.actions,0,0.166666667,0,org.eclipse.ui.externaltools.internal.ant.view.actions,893,0.1,0.981264637,1,0.466666667,0.068,0.493214831,0.516616754
org.eclipse.ui.externaltools.internal.ant.view.elements,3,5,0.25,5,2,0.714285714,0.035714286,1,org.eclipse.ui.externaltools.internal.ant.view.elements,0,0.153846154,0,org.eclipse.ui.externaltools.internal.ant.view.elements,276,1,0.2,1,0,0.132,0.599765831,0.498119349
org.eclipse.ui.externaltools.internal.dialog,1,1,0,10,1,0.909090909,0.090909091,1,org.eclipse.ui.externaltools.internal.dialog,0,0.285714286,0,org.eclipse.ui.externaltools.internal.dialog,154,1,0.99765808,1,0.6,0.5,1,1
org.eclipse.ui.externaltools.internal.group,0,1,0,2,3,0.4,0.6,0.528595479,org.eclipse.ui.externaltools.internal.group,0,,0,org.eclipse.ui.externaltools.internal.group,6,1,1,0,0,0,0,0
org.eclipse.ui.externaltools.internal.launchConfigurations,11,6,0.2,23,4,0.851851852,0.051851852,0.387627564,org.eclipse.ui.externaltools.internal.launchConfigurations,0,0.333333333,0,org.eclipse.ui.externaltools.internal.launchConfigurations,911,0.333333333,0.974238876,0.833333333,0,0.111111111,0.551492388,0.52086164
org.eclipse.ui.externaltools.internal.menu,0,1,0,2,0,0,1,1,org.eclipse.ui.externaltools.internal.menu,,,0,org.eclipse.ui.externaltools.internal.menu,8,0,0,1,0,0,0,1
org.eclipse.ui.externaltools.internal.model,8,13,0.3,23,17,0.575,0.125,0.828641585,org.eclipse.ui.externaltools.internal.model,0,0.583333333,0,org.eclipse.ui.externaltools.internal.model,1240,0.7,0.918032787,1,0.555555556,0.052662722,0.608645185,0.563812454
org.eclipse.ui.externaltools.internal.program.launchConfigurations,4,6,0,18,1,0.947368421,0.052631579,1,org.eclipse.ui.externaltools.internal.program.launchConfigurations,0,1,0,org.eclipse.ui.externaltools.internal.program.launchConfigurations,239,0.5,0.99765808,1,1,0,0.585786438,0.535568113
org.eclipse.ui.externaltools.internal.registry,2,4,0,6,4,0.6,0.4,0.387627564,org.eclipse.ui.externaltools.internal.registry,0,0,0,org.eclipse.ui.externaltools.internal.registry,350,1,0.978922717,1,0,0,0.630396998,0.569699211
org.eclipse.ui.externaltools.internal.ui,7,11,0.222222222,28,7,0.8,0.022222222,0.753856272,org.eclipse.ui.externaltools.internal.ui,0,0.466666667,0,org.eclipse.ui.externaltools.internal.ui,1606,0.4,0.983606557,0.928571429,0.227272727,0.061983471,0.551717162,0.418632059
org.eclipse.ui.externaltools.internal.variable,2,19,0.1875,13,6,0.684210526,0.128289474,0.922048804,org.eclipse.ui.externaltools.internal.variable,0,,0,org.eclipse.ui.externaltools.internal.variable,643,1,0.988290398,1,0,0,0.534845251,0.521101339
org.eclipse.ui.help,0,4,0.333333333,11,85,0.114583333,0.552083333,0.825149045,org.eclipse.ui.help,0,0.011764706,0.5,org.eclipse.ui.help,308,1,0.800936768,1,0.153846154,0.1875,0.522171571,0.567125002
org.eclipse.ui.internal,17,201,0.161849711,51,27,0.653846154,0.184304135,0.916729273,org.eclipse.ui.internal,0,1,0.000611995,org.eclipse.ui.internal,24522,0.657754011,0.775175644,0.999939592,0.25,0.003477637,0.465738393,0.416795834
org.eclipse.ui.internal.actions,0,5,0,19,2,0.904761905,0.095238095,0.646446609,org.eclipse.ui.internal.actions,,1,0,org.eclipse.ui.internal.actions,257,0,0.990632319,1,1,0.132,0.570226485,0.675612329
org.eclipse.ui.internal.commands,1,30,0.111111111,18,1,0.947368421,0.058479532,0.705372175,org.eclipse.ui.internal.commands,0,0.117647059,0,org.eclipse.ui.internal.commands,4703,0.965517241,0.988290398,1,0.222222222,0.022,0.551597084,0.383900667
org.eclipse.ui.internal.decorators,2,14,0.076923077,18,2,0.9,0.023076923,0.717157288,org.eclipse.ui.internal.decorators,0,,0,org.eclipse.ui.internal.decorators,1468,0.785714286,0.988290398,1,0,0.048979592,0.550439191,0.516203985
org.eclipse.ui.internal.dialogs,4,114,0.096153846,46,12,0.793103448,0.110742706,0.77720169,org.eclipse.ui.internal.dialogs,0,1,0,org.eclipse.ui.internal.dialogs,15286,0.348214286,0.885245902,1,0.461538462,0.006124962,0.534569809,0.49648007
org.eclipse.ui.internal.editors.text,0,9,0.125,18,0,0,0.875,0.646446609,org.eclipse.ui.internal.editors.text,,0.833333333,0,org.eclipse.ui.internal.editors.text,1041,0.625,1,1,0.238095238,0.075308642,0.49920255,0.464943225
org.eclipse.ui.internal.editorsupport,0,1,0,5,1,0.833333333,0.166666667,0.292893219,org.eclipse.ui.internal.editorsupport,0,0,0,org.eclipse.ui.internal.editorsupport,63,1,0.99765808,1,0.5,0,1,1
org.eclipse.ui.internal.editorsupport.win32,0,1,0,18,0,0,1,1,org.eclipse.ui.internal.editorsupport.win32,,0.823529412,0,org.eclipse.ui.internal.editorsupport.win32,414,0,1,1,0.444444444,0.59375,1,1
org.eclipse.ui.internal.fonts,0,2,0,5,2,0.714285714,0.285714286,0.387627564,org.eclipse.ui.internal.fonts,0,0,0,org.eclipse.ui.internal.fonts,79,0.5,0.995316159,1,0.5,0.3,0.7,0.884615385
org.eclipse.ui.internal.misc,0,27,0.08,22,8,0.733333333,0.186666667,0.315346803,org.eclipse.ui.internal.misc,0,0.8,0,org.eclipse.ui.internal.misc,2512,0.777777778,0.948477752,1,0.2,0.025651578,0.482624255,0.494917028
org.eclipse.ui.internal.model,0,15,0.153846154,12,10,0.545454545,0.300699301,0.450252583,org.eclipse.ui.internal.model,0,1,0,org.eclipse.ui.internal.model,637,0.988290398,0.964871194,0.973333333,1,0.045777778,0.66492256,0.546565222
org.eclipse.ui.internal.registry,1,40,0.176470588,19,7,0.730769231,0.092760181,0.795786375,org.eclipse.ui.internal.registry,0.036144578,0.5,0.071969697,org.eclipse.ui.internal.registry,2999,0.885714286,0.889929742,0.993406593,0.5,0.017375,0.542614657,0.602406537
org.eclipse.ui.internal.texteditor,0,4,0,14,1,0.933333333,0.066666667,0.646446609,org.eclipse.ui.internal.texteditor,,0.333333333,0,org.eclipse.ui.internal.texteditor,217,0.5,0.99765808,1,0.2,0.168574766,0.74183718,0.59410385
org.eclipse.ui.model,0,4,0.333333333,12,34,0.260869565,0.405797101,0.416796558,org.eclipse.ui.model,0,0.25,0.25,org.eclipse.ui.model,223,0.333333333,0.908665105,0.99047619,0,0,0.625045062,0.584086755
org.eclipse.ui.part,4,40,0.818181818,19,61,0.2375,0.055681818,0.668448068,org.eclipse.ui.part,0.070422535,0.272727273,0.00390625,org.eclipse.ui.part,2362,0.741935484,0.700234192,0.972678223,0.666666667,0.017375,0.549981062,0.486587847
org.eclipse.ui.plugin,0,1,0,10,89,0.101010101,0.898989899,0.674254179,org.eclipse.ui.plugin,0,0,0,org.eclipse.ui.plugin,288,0,0.791569087,0,0.133333333,0.5,1,1
org.eclipse.ui.texteditor,0,75,0.470588235,31,43,0.418918919,0.110492846,0.809913975,org.eclipse.ui.texteditor,0.132743363,1,0.001365343,org.eclipse.ui.texteditor,8620,0.807017544,0.824355972,0.985822113,0,0,0.361535697,0.303540738
org.eclipse.ui.views.bookmarkexplorer,0,15,0.153846154,24,0,0,0.846153846,0.823223305,org.eclipse.ui.views.bookmarkexplorer,,1,0,org.eclipse.ui.views.bookmarkexplorer,1525,0.642857143,1,1,1,0,0.480606223,0.45538648
org.eclipse.ui.views.contentoutline,0,3,2,10,10,0.5,1.5,0.325463122,org.eclipse.ui.views.contentoutline,0,0,0,org.eclipse.ui.views.contentoutline,177,0,0.981264637,0.5,0,0,0.866666667,0.857142857
org.eclipse.ui.views.framelist,0,12,0.333333333,14,2,0.875,0.208333333,0.717157288,org.eclipse.ui.views.framelist,0,0.5,0,org.eclipse.ui.views.framelist,562,0.9,0.960187354,0.95,0.25,0,0.632397629,0.606473761
org.eclipse.ui.views.navigator,2,32,0.142857143,26,6,0.8125,0.044642857,0.555555556,org.eclipse.ui.views.navigator,0,1,0,org.eclipse.ui.views.navigator,3022,0.5,0.985948478,1,0.714285714,0.021679688,0.378345991,0.397596819
org.eclipse.ui.views.properties,0,28,0.555555556,24,12,0.666666667,0.222222222,0.683017602,org.eclipse.ui.views.properties,0.076923077,0.5,0.00462963,org.eclipse.ui.views.properties,2055,0.789473684,0.948477752,0.958810069,0,0,0.420826165,0.397701658
org.eclipse.ui.views.tasklist,0,26,0.181818182,28,4,0.875,0.056818182,0.922928068,org.eclipse.ui.views.tasklist,0,1,0,org.eclipse.ui.views.tasklist,4027,0.739130435,0.990632319,1,0.25,0.026331361,0.428000541,0.392093162
org.eclipse.ui.wizards.datatransfer,0,29,0.074074074,29,3,0.90625,0.019675926,0.852686087,org.eclipse.ui.wizards.datatransfer,0,0.285714286,0.75,org.eclipse.ui.wizards.datatransfer,4046,0.555555556,0.983606557,1,0.727272727,0.023900119,0.566055006,0.539440165
org.eclipse.ui.wizards.newresource,0,5,0.25,22,6,0.785714286,0.035714286,0.646446609,org.eclipse.ui.wizards.newresource,0,0.222222222,0,org.eclipse.ui.wizards.newresource,468,0.8,0.981264637,1,0,0.162,0.603176652,0.499359501
org.eclipse.update.configuration,0,13,12,7,13,0.35,11.35,0.607162899,org.eclipse.update.configuration,0.426470588,0.375,0.038773148,org.eclipse.update.configuration,260,1,0.990632319,1,0.083333333,0.061272835,1,1
org.eclipse.update.core,0,51,1.428571429,12,20,0.375,0.803571429,0.798256652,org.eclipse.update.core,0.208695652,0.052631579,0.003871103,org.eclipse.update.core,2797,0.5,0.850117096,0.97032967,0,0.013648597,0.492433062,0.444255152
org.eclipse.update.core.model,0,19,0.117647059,11,10,0.523809524,0.358543417,0.873070448,org.eclipse.update.core.model,0,0.227272727,0,org.eclipse.update.core.model,2791,0.736842105,0.913348946,0.969736842,0,0.036288089,0.520624878,0.411588593
org.eclipse.update.internal.core,1,51,0.133333333,16,9,0.64,0.226666667,0.83504278,org.eclipse.update.internal.core,0,0.833333333,0,org.eclipse.update.internal.core,7873,0.5625,0.927400468,1,0.8,0.013648597,0.501505625,0.462286149
org.eclipse.update.internal.model,0,9,0,12,3,0.8,0.2,0.57408229,org.eclipse.update.internal.model,0,0.666666667,0,org.eclipse.update.internal.model,1034,0,0.974238876,0.888888889,0,0.07523076,0.640990888,0.72743611
org.eclipse.update.internal.security,0,5,0,12,2,0.857142857,0.142857143,0.472953723,org.eclipse.update.internal.security,,1,0,org.eclipse.update.internal.security,635,0.8,0.995316159,1,0,0.132,0.571533302,0.559805426
org.eclipse.update.internal.ui,1,9,0.125,34,11,0.755555556,0.119444444,0.393908473,org.eclipse.update.internal.ui,0,0.6,0,org.eclipse.update.internal.ui,820,0.777777778,0.946135831,1,0,0,0.455496738,0.487568777
org.eclipse.update.internal.ui.forms,0,26,0.083333333,36,6,0.857142857,0.05952381,0.567988022,org.eclipse.update.internal.ui.forms,0,1,0,org.eclipse.update.internal.ui.forms,3706,0.88,0.953161593,1,0.4,0.026627219,0.491795909,0.391835017
org.eclipse.update.internal.ui.model,1,27,0.35,21,7,0.75,0.1,0.643651677,org.eclipse.update.internal.ui.model,0.025,0.179487179,0.05,org.eclipse.update.internal.ui.model,1887,0.952380952,0.885245902,0.992063492,0.37037037,0.0278738,0.509508605,0.571043389
org.eclipse.update.internal.ui.pages,0,15,0.153846154,6,2,0.75,0.096153846,0.292893219,org.eclipse.update.internal.ui.pages,0,1,0.1,org.eclipse.update.internal.ui.pages,243,1,0.967213115,1,0.842105263,0.045777778,0.330237621,0.442918748
org.eclipse.update.internal.ui.parts,0,11,0.375,19,6,0.76,0.135,0.302783311,org.eclipse.update.internal.ui.parts,0,0.5,0,org.eclipse.update.internal.ui.parts,818,0.545454545,0.967213115,1,0.6,0.061983471,0.570202579,0.536023351
org.eclipse.update.internal.ui.preferences,0,3,0,16,6,0.727272727,0.272727273,0.472953723,org.eclipse.update.internal.ui.preferences,0,0.111111111,0,org.eclipse.update.internal.ui.preferences,405,0.333333333,0.981264637,1,0,0.188888889,0.733021922,0.602086626
org.eclipse.update.internal.ui.properties,0,5,0,15,1,0.9375,0.0625,1,org.eclipse.update.internal.ui.properties,,1,0,org.eclipse.update.internal.ui.properties,387,0.4,0.99765808,1,1,0.132,0.714285714,0.671558265
org.eclipse.update.internal.ui.search,0,18,0.285714286,28,6,0.823529412,0.109243697,0.69566468,org.eclipse.update.internal.ui.search,0,1,0.116666667,org.eclipse.update.internal.ui.search,2059,0.733333333,0.948477752,1,0.666666667,0.038271605,0.545439051,0.48754997
org.eclipse.update.internal.ui.security,0,6,0.2,17,2,0.894736842,0.094736842,0.604715292,org.eclipse.update.internal.ui.security,,1,0,org.eclipse.update.internal.ui.security,692,0.5,0.995316159,1,0,0.111111111,0.677387033,0.625044804
org.eclipse.update.internal.ui.servlets,0,2,0,12,0,0,1,0.292893219,org.eclipse.update.internal.ui.servlets,,0.875,0,org.eclipse.update.internal.ui.servlets,307,1,1,1,0,0,0.958333333,0.837209302
org.eclipse.update.internal.ui.views,0,17,0.416666667,44,4,0.916666667,0.333333333,0.828766278,org.eclipse.update.internal.ui.views,0,0.833333333,0,org.eclipse.update.internal.ui.views,3997,0.5,0.983606557,1,0.434782609,0.04158737,0.499910799,0.416319825
org.eclipse.update.internal.ui.win32.views,0,4,0,13,0,0,1,0.528595479,org.eclipse.update.internal.ui.win32.views,,1,0,org.eclipse.update.internal.ui.win32.views,683,0.5,1,1,0.444444444,0.170394737,0.579855079,0.699560093
org.eclipse.update.internal.ui.wizards,0,26,0.130434783,31,2,0.939393939,0.069828722,0.61109127,org.eclipse.update.internal.ui.wizards,0,0.714285714,0,org.eclipse.update.internal.ui.wizards,5345,0.52,0.981264637,1,0.833333333,0.027088757,0.580309943,0.557376157
org.eclipse.update.ui.forms.internal,1,31,0.631578947,23,12,0.657142857,0.288721805,0.723306042,org.eclipse.update.ui.forms.internal,0.08988764,0.5,0.004812834,org.eclipse.update.ui.forms.internal,3795,0.833333333,0.854800937,0.961516631,0.230769231,0.022372529,0.558198598,0.549058802
org.eclipse.update.ui.forms.internal.engine,0,20,0.818181818,18,5,0.782608696,0.600790514,0.796481566,org.eclipse.update.ui.forms.internal.engine,0,0.846153846,0,org.eclipse.update.ui.forms.internal.engine,1637,0.833333333,0.976580796,1,0.666666667,0.034,0.491935629,0.465312982
org.eclipse.webdav,0,8,7,5,7,0.416666667,6.416666667,0.434314575,org.eclipse.webdav,0.137931034,0,0.007270408,org.eclipse.webdav,322,1,0.995316159,1,0.25,0.084375,1,1
org.eclipse.webdav.client,0,14,0.166666667,12,3,0.8,0.033333333,0.823223305,org.eclipse.webdav.client,0,0.666666667,0,org.eclipse.webdav.client,1423,0.928571429,0.976580796,1,0.5,0,0.514574554,0.467995265
org.eclipse.webdav.dom,0,31,0.107142857,5,3,0.625,0.267857143,0.770191229,org.eclipse.webdav.dom,0,1,0,org.eclipse.webdav.dom,2367,1,0.2,1,0,0.022372529,0.374283019,0.344194943
org.eclipse.webdav.http.client,0,12,0.714285714,10,3,0.769230769,0.483516484,0.858578644,org.eclipse.webdav.http.client,0,1,0.416666667,org.eclipse.webdav.http.client,1603,1,0.990632319,1,0.857142857,0.056944444,0.471244113,0.436041544
org.eclipse.webdav.internal.authentication,0,10,0,10,1,0.909090909,0.090909091,0.302783311,org.eclipse.webdav.internal.authentication,,0,0,org.eclipse.webdav.internal.authentication,1029,1,0.7,1,0,0,0.621186939,0.43563656
org.eclipse.webdav.internal.kernel,0,34,0.259259259,10,4,0.714285714,0.026455026,0.676185454,org.eclipse.webdav.internal.kernel,0,,0.25,org.eclipse.webdav.internal.kernel,1881,1,0.178571429,1,0,0.028970981,0.262852453,0.370189452
org.eclipse.webdav.internal.kernel.utils,0,11,0.222222222,5,5,0.5,0.277777778,0.292893219,org.eclipse.webdav.internal.kernel.utils,0,1,0,org.eclipse.webdav.internal.kernel.utils,412,1,0.818181818,1,0,0.075619835,0.520206595,0.534650551
org.eclipse.webdav.internal.utils,0,2,0,6,2,0.75,0.25,0.646446609,org.eclipse.webdav.internal.utils,0,0,0,org.eclipse.webdav.internal.utils,242,1,0.992974239,1,0.2,0,1,0.857142857
